id_proveedor,descripcion_proveedor,tipo_proveedor,score_final,proveedor
119.215.3091,DESTORNILLADOR PUNTA PHILIPS PH 4X150 (cant.3),otro,41.22,Efepe
119.215.3092,DESTORNILLADOR PUNTA PHILIPS PH 6X100 (cant.3),otro,50.54,Efepe
119.215.6020,BLISTER DESTORNILLADORES 6 UNIDADES (6TX) BIASSONI (cant.1),otro,45.29,Efepe
119.216.3931,ESCUADRA CARPINTERO 250 mm BIASSONI  (cant.1),otro,39.2,Efepe
119.216.3941,ESCUADRA CARPINTERO MILIMETRADA 250 mm (cant.1) BIASSONI,otro,39.0,Efepe
119.216.3943,ESCUADRA CARPINTERO MET MILIMETR. M/ALUM 250mm (cant.1),otro,40.36,Efepe
119.216.3944,ESCUADRA CARP. MET MILIMETRADA M/ALUM 300mm  (cant.1),otro,40.94,Efepe
119.216.3945,ESCUADRA CARPINTERO MET MILIMETRADA M/ALUM 350mm (cant.1),otro,40.89,Efepe
119.217.3713,ESPATULA PINTOR LAMINADA M/MAD 60 mm (cant.4/12),otro,54.1,Efepe
119.217.3714,ESPATULA PINTOR LAMINADA M/MAD 70 mm (cant.4/12),otro,54.1,Efepe
119.217.3715,ESPATULA PINTOR LAMINADA M/MAD 80 mm (cant.4/12),otro,54.1,Efepe
119.217.3716,ESPATULA PINTOR LAMINADA M/MAD 90 mm (cant.4/12),otro,54.1,Efepe
119.217.3720,ESPATULA PINTOR LAMINADA M/PLAST 30 mm (cant.4/12),otro,55.53,Efepe
119.217.3730,ESPATULA ENDUIR LAMINADA M/LARGO 100 mm (cant.4/12),otro,55.31,Efepe
119.217.3732,ESPATULA ENDUIR LAMINADA M/LARGO 140 mm (cant.4/12),otro,54.1,Efepe
119.217.3733,ESPATULA ENDUIR LAMINADA M/LARGO 160 mm (cant.4/12),otro,54.1,Efepe
119.217.3734,ESPATULA ENDUIR LAMINADA M/LARGO 180 mm (cant.4/12),otro,54.1,Efepe
119.217.3740,ESPATULA ENDUIR LAMINADA M/PLAST 100 mm (cant.4/12),otro,54.39,Efepe
119.217.3760,ESPATULA PINTOR LAMINADA ECO M/PLAST LARGO 30 mm (cant.4) BIASSONI,otro,17.7,Efepe
119.217.3762,ESPATULA PINTOR LAMINADA ECO M/PLAST LARGO 50 mm (cant.4) BIASSONI,otro,37.96,Efepe
119.217.3763,ESPATULA PINTOR LAMINADA ECO M/PLAST LARGO 60 mm (cant.4) BIASSONI,otro,37.96,Efepe
119.217.3764,ESPATULA PINTOR LAMINADA ECO M/PLAST LARGO 70 mm (cant.4) BIASSONI,otro,37.96,Efepe
119.217.3765,ESPATULA PINTOR LAMINADA ECO M/PLAST LARGO 80 mm (cant.4) BIASSONI,otro,37.96,Efepe
119.217.3766,ESPATULA PINTOR LAMINADA ECO M/PLAST LARGO 90 mm (cant.4) BIASSONI,otro,37.96,Efepe
119.217.3772,ESPATULA ENDUIR LAMINADA M/PLAST BICOMP ERGO 140 mm (cant.4/12),otro,53.5,Efepe
119.217.3773,ESPATULA ENDUIR LAMINADA M/PLAST BICOMP ERGO 160 mm (cant.4/12),otro,53.5,Efepe
119.217.3774,ESPATULA ENDUIR LAMINADA M/PLAST BICOMP ERGO 180 mm (cant.4/12),otro,53.5,Efepe
119.218.3783,ESPATULA MULTIUSO INOX M/PLAST BICOMP ERGO 80 mm (cant.1) BIASSONI,otro,38.93,Efepe
119.218.3784,ESPATULA ESQUINERA EXTERIOR INOX 100 x 100 mm (cant.1) BIASSONI,otro,32.51,Efepe
119.218.3785,ESPATULA ESQUINERA INTERIOR INOX 100 x 100 mm (cant.1) BIASSONI,otro,32.62,Efepe
119.218.3787,ESPATULA TAPICERO PARA JUNTAS LAMINADA 200 mm (cant.4/12) (cant.4/12),otro,57.51,Efepe
119.218.3789,ESPATULA TAPICERO PARA JUNTAS LAMINADA 300 mm (cant.4/12),otro,57.51,Efepe
119.220.2921,GRIFAS FORJADAS 13X350X 6mm (cant.1) BIASSONI,otro,36.52,Efepe
119.220.2922,GRIFAS FORJADAS 13X350X 8mm (cant.1) BIASSONI,otro,36.52,Efepe
119.220.2923,GRIFAS FORJADAS 16X400X10mm (cant.1) BIASSONI,otro,35.68,Efepe
119.220.2924,GRIFAS FORJADAS 16X400X12mm (cant.1) BIASSONI,otro,35.68,Efepe
119.221.7101,PINZA UNIVERSAL 7 AISLADA 1000v (cant.1),otro,42.06,Efepe
119.221.7105,ALICATE CORTE DIAGONAL 6 AISLADO 1000v (cant.1),otro,43.05,Efepe
119.222.4400,HACHA FORJADA TUMBA 4-1/2 lbs. S/CABO(cant.1) BIASSONI,otro,40.55,Efepe
119.222.4402,HACHA FORJADA TUMBA 4-1/2 lbs. C/CABO VIZCAINO(cant.1) BIASSONI,otro,42.74,Efepe
119.222.4403,HACHA FORJADA CHICA (CAMPING) C/CABO DE MADERA(cant.1) BIASSONI,otro,39.2,Efepe
119.222.4404,HACHA FORJADA CHICA (CAMPING) C/CABO DE FIBRA(cant.1) BIASSONI,otro,39.2,Efepe
119.223.2501,HORQUILLA 3 PUAS CABO CORTO (cant.1) BIASSONI,otro,40.0,Efepe
119.223.2502,HORQUILLA 4 PUAS CABO CORTO (cant.1) BIASSONI,otro,41.14,Efepe
119.223.2503,HORQUILLA 5 PUAS CABO CORTO (cant.1) BIASSONI,otro,40.97,Efepe
119.223.2504,HORQUILLA 6 PUAS CABO CORTO (cant.1) BIASSONI,otro,41.04,Efepe
119.223.2511,HORQUILLA 3 PUAS CABO LARGO (cant.1) BIASSONI,otro,38.93,Efepe
119.223.2512,HORQUILLA 4 PUAS CABO LARGO (cant.1) BIASSONI,otro,41.14,Efepe
119.223.2513,HORQUILLA 5 PUAS CABO LARGO (cant.1) BIASSONI,otro,41.32,Efepe
119.223.3222,LAYA 4 PUAS CABO CORTO BIASSONI (cant.1),otro,41.2,Efepe
119.223.3223,LAYA 4 PUAS CABO LARGO BIASSONI (cant.1),otro,40.34,Efepe
119.224.8730,SET DE PINZAS Y ALICATES - 4 PIEZAS,otro,42.25,Efepe
119.225.3790,LLANA DE ESPUMA PARA JUNTAS 240 x 180 x 16 mm (cant.1) BIASSONI,otro,30.46,Efepe
119.225.3900,LLANA FLEXIBLE DENTADA C/CABO MADERA 4X4 (cant.2) BIASSONI,otro,40.7,Efepe
119.225.3904,LLANA FLEXIBLE DENTADA C/CABO MADERA 12X12 (cant.2) BIASSONI,otro,41.39,Efepe
119.225.3910,LLANA FLEXIBLE LISA C/CABO MADERA 250 mm (cant.2) BIASSONI,otro,39.17,Efepe
119.225.3920,LLANA DURA LISA C/CABO MADERA 120X300 mm (cant.2) BIASSONI,otro,28.33,Efepe
119.226.8710,JUEGO DE LLAVES ALLEN PUNTA TORX (9 PIEZAS) (cant.1) BIASSONI,otro,37.94,Efepe
119.226.8711,JUEGO DE LLAVES ALLEN (18 PIEZAS mm/Pulg.) (cant.1) BIASSONI,otro,36.76,Efepe
119.226.8712,JUEGO DE LLAVES ALLEN (18 PIEZAS mm/Torx) (cant.1) BIASSONI,otro,38.87,Efepe
119.227.3853,LLAVE AJUSTABLE BIASSONI 12 (cant.1),otro,41.65,Efepe
119.227.3854,LLAVE AJUSTABLE BIASSONI 15 (cant.1),otro,18.63,Efepe
119.228.2850,LLAVE CALIFORNIA RECTA (cant.1) BIASSONI,otro,41.44,Efepe
119.228.2851,LLAVE CALIFORNIA CURVA (cant.1) BIASSONI,otro,40.41,Efepe
119.228.2852,LLAVE CALIFORNIA MANEA CHICA (cant.1) BIASSONI,otro,40.19,Efepe
119.229.5542,LLAVE COMBINADA ACODADA 1 (cant.2) BIASSONI,otro,46.84,Efepe
119.229.5544,LLAVE COMBINADA ACODADA 1.1/4 (cant.1) BIASSONI,otro,46.74,Efepe
119.229.5543,LLAVE COMBINADA ACODADA 1.3/16 (cant.1) BIASSONI,otro,19.09,Efepe
119.229.5534,LLAVE COMBINADA ACODADA 1/2 (cant.3) BIASSONI,otro,47.02,Efepe
119.229.5531,LLAVE COMBINADA ACODADA 1/4 (cant.3) BIASSONI,otro,45.42,Efepe
119.229.5505,LLAVE COMBINADA ACODADA 10mm (cant.3) BIASSONI,otro,34.74,Efepe
119.229.5537,LLAVE COMBINADA ACODADA 11/16 (cant.3) BIASSONI,otro,47.2,Efepe
119.229.5506,LLAVE COMBINADA ACODADA 11mm (cant.3) BIASSONI,otro,33.68,Efepe
119.229.5507,LLAVE COMBINADA ACODADA 12mm (cant.3) BIASSONI,otro,34.74,Efepe
119.229.5539,LLAVE COMBINADA ACODADA 13/16 (cant2) BIASSONI,otro,28.13,Efepe
119.229.5508,LLAVE COMBINADA ACODADA 13mm (cant.3) BIASSONI,otro,34.74,Efepe
119.229.5509,LLAVE COMBINADA ACODADA 14mm (cant.3) BIASSONI,otro,33.68,Efepe
119.229.5541,LLAVE COMBINADA ACODADA 15/16 (cant2) BIASSONI,otro,29.2,Efepe
119.229.5510,LLAVE COMBINADA ACODADA 15mm (cant.3) BIASSONI,otro,33.68,Efepe
119.229.5511,LLAVE COMBINADA ACODADA 16mm (cant.3) BIASSONI,otro,34.74,Efepe
119.229.5512,LLAVE COMBINADA ACODADA 17mm (cant.3) BIASSONI,otro,33.68,Efepe
119.229.5513,LLAVE COMBINADA ACODADA 18mm (cant.3) BIASSONI,otro,33.68,Efepe
119.229.5514,LLAVE COMBINADA ACODADA 19mm (cant.2) BIASSONI,otro,43.66,Efepe
119.229.5515,LLAVE COMBINADA ACODADA 20mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5516,LLAVE COMBINADA ACODADA 21mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5517,LLAVE COMBINADA ACODADA 22mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5518,LLAVE COMBINADA ACODADA 23mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5519,LLAVE COMBINADA ACODADA 24mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5520,LLAVE COMBINADA ACODADA 25mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5521,LLAVE COMBINADA ACODADA 26mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5522,LLAVE COMBINADA ACODADA 27mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5523,LLAVE COMBINADA ACODADA 28mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5524,LLAVE COMBINADA ACODADA 29mm (cant.2) BIASSONI,otro,44.63,Efepe
119.229.5538,LLAVE COMBINADA ACODADA 3/4 (cant.2) BIASSONI,otro,38.7,Efepe
119.229.5533,LLAVE COMBINADA ACODADA 3/8 (cant.3) BIASSONI,otro,48.63,Efepe
119.229.5525,LLAVE COMBINADA ACODADA 30mm (cant.1) BIASSONI,otro,46.2,Efepe
119.229.5526,LLAVE COMBINADA ACODADA 32mm (cant.1) BIASSONI,otro,45.19,Efepe
119.229.5532,LLAVE COMBINADA ACODADA 5/16 (cant.3) BIASSONI,otro,49.2,Efepe
119.229.5536,LLAVE COMBINADA ACODADA 5/8 (cant.3) BIASSONI,otro,40.74,Efepe
119.229.5501,LLAVE COMBINADA ACODADA 6mm (cant.3) BIASSONI,otro,33.87,Efepe
119.229.5545,LLAVE COMBINADA ACODADA 7/16 (cant.3) BIASSONI,otro,49.2,Efepe
119.229.5540,LLAVE COMBINADA ACODADA 7/8 (cant.2) BIASSONI,otro,38.7,Efepe
119.229.5502,LLAVE COMBINADA ACODADA 7mm (cant.3) BIASSONI,otro,33.87,Efepe
119.229.5503,LLAVE COMBINADA ACODADA 8mm (cant.3) BIASSONI,otro,33.87,Efepe
119.229.5535,LLAVE COMBINADA ACODADA 9/16 (cant.3) BIASSONI,otro,47.5,Efepe
119.229.5504,LLAVE COMBINADA ACODADA 9mm (cant.3) BIASSONI,otro,33.87,Efepe
119.229.5622,LLAVE COMBINADA ARTICULADA CON CRIQUE 10mm (cant.1) BIASSONI,otro,48.06,Efepe
119.229.5623,LLAVE COMBINADA ARTICULADA CON CRIQUE 11mm (cant.1) BIASSONI,otro,48.06,Efepe
119.229.5624,LLAVE COMBINADA ARTICULADA CON CRIQUE 12mm (cant.1) BIASSONI,otro,47.2,Efepe
119.229.5625,LLAVE COMBINADA ARTICULADA CON CRIQUE 13mm (cant.1) BIASSONI,otro,47.2,Efepe
119.229.5626,LLAVE COMBINADA ARTICULADA CON CRIQUE 14mm (cant.1) BIASSONI,otro,47.2,Efepe
119.229.5627,LLAVE COMBINADA ARTICULADA CON CRIQUE 15mm (cant.1) BIASSONI,otro,47.2,Efepe
119.229.5628,LLAVE COMBINADA ARTICULADA CON CRIQUE 16mm (cant.1) BIASSONI,otro,47.2,Efepe
119.229.5629,LLAVE COMBINADA ARTICULADA CON CRIQUE 17mm (cant.1) BIASSONI,otro,47.2,Efepe
119.229.5620,LLAVE COMBINADA ARTICULADA CON CRIQUE 8mm (cant.1) BIASSONI,otro,46.52,Efepe
119.229.5621,LLAVE COMBINADA ARTICULADA CON CRIQUE 9mm (cant.1) BIASSONI,otro,46.52,Efepe
119.229.5615,LLAVE COMBINADA CON CRIQUE 1/2 (cant.1) BIASSONI,otro,47.67,Efepe
119.229.5603,LLAVE COMBINADA CON CRIQUE 10mm (cant.1) BIASSONI,otro,48.54,Efepe
119.229.5618,LLAVE COMBINADA CON CRIQUE 11/16 (cant.1) BIASSONI,otro,49.17,Efepe
119.229.5604,LLAVE COMBINADA CON CRIQUE 11mm  (cant.1) BIASSONI,otro,48.54,Efepe
119.229.5605,LLAVE COMBINADA CON CRIQUE 12mm (cant.1) BIASSONI,otro,47.56,Efepe
119.229.5606,LLAVE COMBINADA CON CRIQUE 13mm  (cant.1) BIASSONI,otro,47.56,Efepe
119.229.5607,LLAVE COMBINADA CON CRIQUE 14mm (cant.1) BIASSONI,otro,47.56,Efepe
119.229.5608,LLAVE COMBINADA CON CRIQUE 15mm (cant.1) BIASSONI,otro,47.56,Efepe
119.229.5609,LLAVE COMBINADA CON CRIQUE 16mm (cant.1) BIASSONI,otro,47.56,Efepe
119.229.5610,LLAVE COMBINADA CON CRIQUE 17mm (cant.1) BIASSONI,otro,47.56,Efepe
119.229.5611,LLAVE COMBINADA CON CRIQUE 18mm (cant.1) BIASSONI,otro,47.56,Efepe
119.229.5612,LLAVE COMBINADA CON CRIQUE 19mm (cant.1) BIASSONI,otro,47.56,Efepe
119.229.5614,LLAVE COMBINADA CON CRIQUE 3/8 (cant.1) BIASSONI,otro,48.06,Efepe
119.229.5613,LLAVE COMBINADA CON CRIQUE 5/16 (cant.1) BIASSONI,otro,48.53,Efepe
119.229.5617,LLAVE COMBINADA CON CRIQUE 5/8 (cant.1) BIASSONI,otro,47.67,Efepe
119.229.5619,LLAVE COMBINADA CON CRIQUE 7/16 (cant.1) BIASSONI,otro,48.53,Efepe
119.229.5601,LLAVE COMBINADA CON CRIQUE 8mm (cant.1) BIASSONI,otro,46.79,Efepe
119.229.5616,LLAVE COMBINADA CON CRIQUE 9/16  (cant.1) BIASSONI,otro,48.18,Efepe
119.229.5602,LLAVE COMBINADA CON CRIQUE 9mm (cant.1) BIASSONI,otro,46.79,Efepe
119.229.8716,SET COLGANTE DE COMBINADAS EN MILÍMETROS - 12 unidades- (cant.1) BIASSONI,otro,41.14,Efepe
119.229.8731,SET ESTUCHE DE COMBINADAS MILIMÉTRICAS - 12 unidades-,otro,40.34,Efepe
119.230.5382,LLAVE CRIQUE 1/2 (cant.1) BIASSONI,otro,43.1,Efepe
119.230.5422,LLAVE CRIQUE 3/4 (cant.1) BIASSONI,otro,42.38,Efepe
119.231.2591,LLAVE PARA CAÑO DE 1 (cant.1) BIASSONI,otro,42.95,Efepe
119.231.2592,LLAVE PARA CAÑO DE 1.1/2 (cant.1) BIASSONI,otro,45.51,Efepe
119.232.4700,MACHETE LAMINADO 18 BIASSONI (cant.9),otro,19.46,Efepe
119.232.4710,MACHETE LAMINADO 20 BIASSONI (cant.9),otro,20.0,Efepe
119.232.4720,MACHETE LAMINADO 22 BIASSONI (cant.10),otro,19.24,Efepe
119.232.4740,MACHETE LAMINADO 12 (TIPO PESCADOR)  (cant.9) BIASSONI,otro,40.19,Efepe
119.233.5385,MANGO ARTICULADO  1/2 X 10  BIASSONI (cant.1),otro,51.55,Efepe
119.233.5386,MANGO ARTICULADO  1/2 X 15  BIASSONI (cant.1),otro,44.47,Efepe
119.234.2540,MARTILLO GALPONERO  27 mm C/MANGO (cant.1) BIASSONI,otro,18.67,Efepe
119.234.2541,MARTILLO GALPONERO  27 mm C/FIBRA (cant.1) BIASSONI,otro,20.44,Efepe
119.235.2521,MAZA FORJADA 1000 GRS C/CABO (cant.1) BIASSONI,otro,18.6,Efepe
119.235.2523,MAZA FORJADA 1500 GRS C/CABO (cant.1) BIASSONI,otro,39.59,Efepe
119.235.2524,MAZA FORJADA 2000 GRS C/CABO (cant.1) BIASSONI,otro,18.6,Efepe
119.235.2525,MAZA FORJADA 3000 GRS C/CABO (cant.1) BIASSONI,otro,18.78,Efepe
119.235.2526,MAZA FORJADA 4000 GRS C/CABO (cant.1) BIASSONI,otro,17.96,Efepe
119.235.2528,MAZA FORJADA 6000 GRS C/CABO (cant.1) BIASSONI,otro,17.96,Efepe
119.236.2002,MECHA P/MADERA BLANDA CORTA 1/4 (cant.6),mecha,44.57,Efepe
119.236.2003,MECHA P/MADERA BLANDA CORTA 5/16 (cant.6),mecha,45.71,Efepe
119.236.2004,MECHA P/MADERA BLANDA CORTA 3/8 (cant.4),mecha,45.18,Efepe
119.236.2005,MECHA P/MADERA BLANDA CORTA 7/16 (cant.4),mecha,45.71,Efepe
119.236.2006,MECHA P/MADERA BLANDA CORTA 1/2 (cant.4),mecha,44.57,Efepe
119.236.2007,MECHA P/MADERA BLANDA CORTA 9/16 (cant.3),mecha,44.28,Efepe
119.236.2008,MECHA P/MADERA BLANDA CORTA 5/8 (cant.3),mecha,43.71,Efepe
119.236.2010,MECHA P/MADERA BLANDA CORTA 3/4 (cant.3),mecha,43.71,Efepe
119.236.2012,MECHA P/MADERA BLANDA CORTA 7/8 (cant.1),mecha,44.0,Efepe
119.236.2013,MECHA P/MADERA BLANDA CORTA 1 (cant.1),mecha,42.95,Efepe
119.236.2032,MECHA P/MADERA BLANDA LARGA 1/4 (cant.6),mecha,44.0,Efepe
119.236.2033,MECHA P/MADERA BLANDA LARGA 5/16 (cant.4),mecha,45.33,Efepe
119.236.2034,MECHA P/MADERA BLANDA LARGA 3/8 (cant.4),mecha,44.82,Efepe
119.236.2035,MECHA P/MADERA BLANDA LARGA 7/16 (cant.4),mecha,46.07,Efepe
119.236.2036,MECHA P/MADERA BLANDA LARGA 1/2 (cant.4),mecha,44.82,Efepe
119.236.2037,MECHA P/MADERA BLANDA LARGA 9/16 (cant.3),mecha,44.54,Efepe
119.236.2038,MECHA P/MADERA BLANDA LARGA 5/8 (cant.2),mecha,43.76,Efepe
119.236.2040,MECHA P/MADERA BLANDA LARGA 3/4 (cant.2),mecha,43.53,Efepe
119.236.2042,MECHA P/MADERA BLANDA LARGA 7/8 (cant.2),mecha,43.76,Efepe
119.236.2043,MECHA P/MADERA BLANDA LARGA 1 (cant.2),mecha,42.77,Efepe
119.236.2065,MECHA 3 PUNTAS P/MADERA  5X85 (cant.4),mecha,42.82,Efepe
119.236.2066,MECHA 3 PUNTAS P/MADERA  6X90 (cant.4),mecha,53.18,Efepe
119.236.2068,MECHA 3 PUNTAS P/MADERA  8X110 (cant.4),mecha,42.92,Efepe
119.236.2070,MECHA 3 PUNTAS P/MADERA 10X120 (cant.4),mecha,45.71,Efepe
119.236.2072,MECHA 3 PUNTAS P/MADERA 12X140 (cant.4),mecha,42.92,Efepe
119.236.2074,MECHA 3 PUNTAS P/MADERA 14X160 (cant.2),mecha,20.28,Efepe
119.236.2076,MECHA 3 PUNTAS P/MADERA 16X180 (cant.2),mecha,20.28,Efepe
119.236.2080,MECHA 3 PUNTAS P/MADERA 20X200 (cant.2),mecha,20.65,Efepe
119.236.2085,MECHA P/MADERA PLANA 1/4 (cant.4),mecha,50.86,Efepe
119.236.2086,MECHA P/MADERA PLANA 5/16 (cant.4),mecha,58.86,Efepe
119.236.2087,MECHA P/MADERA PLANA 3/8 (cant.4),mecha,58.3,Efepe
119.236.2088,MECHA P/MADERA PLANA 7/16 (cant.4),mecha,58.86,Efepe
119.236.2089,MECHA P/MADERA PLANA 9/16 (cant.4),mecha,50.69,Efepe
119.236.2090,MECHA P/MADERA PLANA 19/32 (cant.4),mecha,33.59,Efepe
119.236.2091,MECHA P/MADERA PLANA 5/8 (cant.4),mecha,50.15,Efepe
119.236.2092,MECHA P/MADERA PLANA 13/16 (cant.4),mecha,38.75,Efepe
119.236.2093,MECHA P/MADERA PLANA 7/8 (cant.4),mecha,50.15,Efepe
119.236.2094,MECHA P/MADERA PLANA 15/16 (cant.4),mecha,40.0,Efepe
119.236.2095,MECHA P/MADERA PLANA 1 (cant.4),mecha,38.52,Efepe
119.236.2096,MECHA P/MADERA PLANA 1-1/32 (cant.2),mecha,34.85,Efepe
119.236.2097,MECHA P/MADERA PLANA 1.3/8 (cant.2),mecha,39.05,Efepe
119.236.2098,MECHA P/MADERA PLANA 1/2 - 13mm (cant.4),mecha,49.18,Efepe
119.236.2099,MECHA P/MADERA PLANA 3/4 (cant.4),mecha,50.15,Efepe
119.236.2101,MECHA P/MADERA CORTA 3/16 (cant.6),mecha,43.31,Efepe
119.236.2102,MECHA P/MADERA CORTA 1/4 (cant.6),mecha,42.57,Efepe
119.236.2103,MECHA P/MADERA CORTA 5/16 (cant.6),mecha,44.32,Efepe
119.236.2104,MECHA P/MADERA CORTA 3/8 (cant.4),mecha,43.49,Efepe
119.236.2105,MECHA P/MADERA CORTA 7/16 (cant.4),mecha,45.0,Efepe
119.236.2106,MECHA P/MADERA CORTA 1/2 (cant.4),mecha,43.49,Efepe
119.236.2107,MECHA P/MADERA CORTA 9/16 (cant.4),mecha,43.31,Efepe
119.236.2108,MECHA P/MADERA CORTA 5/8 (cant.4),mecha,43.59,Efepe
119.236.2109,MECHA P/MADERA CORTA 11/16 (cant.3),mecha,41.78,Efepe
119.236.2110,MECHA P/MADERA CORTA 3/4 (cant.3),mecha,42.23,Efepe
119.236.2111,MECHA P/MADERA CORTA 13/16 (cant.3),mecha,19.39,Efepe
119.236.2112,MECHA P/MADERA CORTA 7/8 (cant.2),mecha,42.57,Efepe
119.236.2113,MECHA P/MADERA CORTA 1 (cant.2),mecha,41.3,Efepe
119.236.2115,MECHA BIASSONI CORTA  14.00 (ESPECIAL),mecha,20.0,Efepe
119.236.2116,MECHA BIASSONI CORTA  17  (ESPECIAL),mecha,19.05,Efepe
119.236.2117,MECHA BIASSONI CORTA  11/16 (ESPECIAL) NCA,mecha,45.15,Efepe
119.236.2151,MECHA TALADRO ELECT.CORTA 5/16 (cant.6),mecha,42.82,Efepe
119.236.2152,MECHA TALADRO ELECT.CORTA 3/8 (cant.4),mecha,42.18,Efepe
119.236.2153,MECHA TALADRO ELECT.CORTA 7/16 (cant.6),mecha,42.82,Efepe
119.236.2154,MECHA TALADRO ELECT.CORTA 1/2 (cant.4),mecha,40.84,Efepe
119.236.2155,MECHA P/MADERA DURA TALADRO ELC 5/16 E/CORTA (cant.6),mecha,42.88,Efepe
119.236.2156,MECHA P/MADERA DURA TALADRO ELC 3/8 E/CORTA (cant.4),mecha,42.14,Efepe
119.236.2159,MECHA TALADRO ELECT.CORTA 11/16 (cant.3),mecha,42.6,Efepe
119.236.2165,MECHA TALADRO ELECT.CORTA 14 (cant.4),mecha,41.2,Efepe
119.236.2166,MECHA TALADRO ELECT.CORTA 9/16 (cant.4),mecha,40.41,Efepe
119.236.2167,MECHA TALADRO ELECT.CORTA 17 (cant.3),mecha,18.67,Efepe
119.236.2168,MECHA TALADRO ELECT.CORTA 5/8 (cant.4),mecha,39.79,Efepe
119.236.2201,MECHA P/MADERA LARGA 3/16 (cant.6),mecha,43.73,Efepe
119.236.2202,MECHA P/MADERA LARGA 1/4 (cant.4),mecha,43.15,Efepe
119.236.2203,MECHA P/MADERA LARGA 5/16 (cant.4),mecha,45.0,Efepe
119.236.2204,MECHA P/MADERA LARGA 3/8 (cant.4),mecha,44.51,Efepe
119.236.2205,MECHA P/MADERA LARGA 7/16 (cant.4),mecha,46.0,Efepe
119.236.2206,MECHA P/MADERA LARGA 1/2 (cant.4),mecha,44.51,Efepe
119.236.2207,MECHA P/MADERA LARGA 9/16 (cant.4),mecha,43.75,Efepe
119.236.2208,MECHA P/MADERA LARGA 5/8 (cant.4) BIASSONI,mecha,43.31,Efepe
119.236.2209,MECHA P/MADERA LARGA 11/16 (cant.3),mecha,19.75,Efepe
119.236.2210,MECHA P/MADERA LARGA 3/4 (cant.3) BIASSONI,mecha,43.09,Efepe
119.236.2211,MECHA P/MADERA LARGA 13/16 (cant.3),mecha,19.75,Efepe
119.236.2212,MECHA P/MADERA LARGA 7/8 (cant.3) BIASSONI,mecha,43.31,Efepe
119.236.2213,MECHA P/MADERA LARGA 1 (cant.3),mecha,42.38,Efepe
119.236.2214,MECHA P/MADERA LARGA 23 (ESP) (cant.3),mecha,18.25,Efepe
119.236.2215,MECHA P/MADERA LARGA 1.1/4 (cant.1),mecha,44.78,Efepe
119.236.2217,MECHA P/MADERA LARGA 1.1/8 (cant.2),mecha,44.78,Efepe
119.236.2218,MECHA P/MADERA LARGA 1.1/2 (cant.1),mecha,44.78,Efepe
119.236.2251,MECHA TALADRO ELECT.LARGA 5/16 (cant.6),mecha,43.73,Efepe
119.236.2252,MECHA TALADRO ELECT.LARGA 3/8 (cant.6),mecha,43.15,Efepe
119.236.2253,MECHA TALADRO ELECT.LARGA 7/16 (cant.6),mecha,42.82,Efepe
119.236.2254,MECHA TALADRO ELECT.LARGA 1/2 (cant.4),mecha,43.15,Efepe
119.236.2255,MECHA TALADRO ELECT.LARGA 9/16 (cant.4),mecha,41.78,Efepe
119.236.2256,MECHA TALADRO ELECT.LARGA 5/8 (cant.4),mecha,41.14,Efepe
119.236.2257,MECHA TALADRO ELECT.LARGA 11/16 (cant.4),mecha,41.67,Efepe
119.236.2258,MECHA TALADRO ELECT.LARGA 3/4 (cant.6),mecha,41.89,Efepe
119.236.2259,MECHA TALADRO ELECT.LARGA 7/8 (cant.3),mecha,41.07,Efepe
119.236.2260,MECHA TALADRO ELECT.LARGA 23 (cant.2),mecha,18.67,Efepe
119.236.2261,MECHA TALADRO ELECT. 7/8 PLUS (cant.2),mecha,43.2,Efepe
119.236.2262,MECHA TALADRO ELECT. 3/8 PLUS (cant.4),mecha,43.39,Efepe
119.236.2263,MECHA TALADRO ELECT. 7/16 PLUS (cant.4),mecha,44.0,Efepe
119.236.2264,MECHA TALADRO ELECT. 1/2   PLUS (cant.4),mecha,42.82,Efepe
119.236.2265,MECHA TALADRO ELECT. 9/16 PLUS (cant.4),mecha,42.89,Efepe
119.236.2266,MECHA TALADRO ELECT. 5/8   PLUS (cant.4),mecha,42.29,Efepe
119.236.2268,MECHA TALADRO ELECT. 3/8 E/LARGA PLUS (cant.6),mecha,44.0,Efepe
119.236.2269,MECHA TALADRO ELECT. 7/16 E/LARGA PLUS (cant.4),mecha,44.47,Efepe
119.236.2270,MECHA TALADRO ELECT. 1/2 E/LARGA PLUS (cant.4),mecha,43.24,Efepe
119.236.2280,MECHA P/MOTOSIERRA 3/8 (cant.4),mecha,43.26,Efepe
119.236.2281,MECHA P/MOTOSIERRA 7/16 (cant.4),mecha,44.0,Efepe
119.236.2282,MECHA P/MOTOSIERRA 1/2 (cant.4),mecha,43.26,Efepe
119.237.2170,MECHA DE MD PARA CONCRETO SDS PLUS Ø 5 x 110 mm (cant.5),mecha,49.78,Efepe
