codigo,descripcion,precio_unitario,proveedor
115.180.1006,MECHA EZETA A/R  0.50 mm  Cant.10,3087.6213,efepe
115.180.1012,MECHA EZETA A/R  0.75 mm  Cant.10,2244.7226,efepe
115.180.1016,MECHA EZETA A/R  0.90 mm  Cant.10,2468.1372,efepe
115.180.1019,MECHA EZETA A/R  1.00 mm  Cant.10,1922.7495,efepe
115.180.1021,MECHA EZETA A/R  1.10 mm  Cant.10,2155.5064,efepe
115.180.1022,MECHA EZETA A/R  1.15 mm  Cant.10,2155.5064,efepe
115.180.1024,MECHA EZETA A/R  1.20 mm  Cant.10,2155.5064,efepe
115.180.1025,MECHA EZETA A/R  1.25 mm  Cant.10,1842.1565,efepe
115.180.1028,MECHA EZETA A/R  1.40 mm  Cant.10,2064.1534,efepe
115.180.1029,MECHA EZETA A/R  1.45 mm  Cant.10,2064.1534,efepe
115.180.1030,MECHA EZETA A/R  1.50 mm  Cant.10,1783.4138,efepe
115.180.1035,MECHA EZETA A/R  1.60 mm  Cant.10,1997.3505,efepe
115.180.1037,MECHA EZETA A/R  1.70 mm  Cant.10,1997.3505,efepe
115.180.1038,MECHA EZETA A/R  1.75 mm  Cant.10,1616.926,efepe
115.180.1039,MECHA EZETA A/R  1.80 mm  Cant.10,1810.6536,efepe
115.180.1042,MECHA EZETA A/R  1.90 mm  Cant.10,1810.6536,efepe
115.180.1215,MECHA EZETA A/R  10.00 mm (Cant.5),9775.9718,efepe
115.180.1219,MECHA EZETA A/R  10.25 mm (Cant.5),11445.2407,efepe
115.180.1223,MECHA EZETA A/R  10.50 mm (Cant.5),11782.4798,efepe
115.180.1226,MECHA EZETA A/R  10.715 mm (27/64)  Cant.6,12741.3006,efepe
115.180.1227,MECHA EZETA A/R  10.75 mm (Cant.5),12551.7583,efepe
115.180.1230,MECHA EZETA A/R  11.00 mm (Cant.5),12883.6562,efepe
115.180.1234,MECHA EZETA A/R  11.25 mm (Cant.5),13871.0568,efepe
115.180.1237,MECHA EZETA A/R  11.50 mm (Cant.5),14154.1564,efepe
115.180.1241,MECHA EZETA A/R  11.75 mm (Cant.5),15115.9486,efepe
115.180.1245,MECHA EZETA A/R  12.00 mm (Cant.5),15552.8046,efepe
115.180.1248,MECHA EZETA A/R  12.25 mm (Cant.5),16846.8057,efepe
115.180.1251,MECHA EZETA A/R  12.50 mm (Cant.5),17448.829,efepe
115.180.1254,MECHA EZETA A/R  12.700 mm (1/2) (Cant.5),19442.4698,efepe
115.180.1255,MECHA EZETA A/R  12.75 mm  Cant.5,19168.8679,efepe
115.180.1258,MECHA EZETA A/R  13.00 mm  Cant.5,19713.576,efepe
115.180.1262,MECHA EZETA A/R  13.25 mm (cant.1),31454.764,efepe
115.180.1266,MECHA EZETA A/R  13.50 mm (cant.1),32543.0343,efepe
115.180.1269,MECHA EZETA A/R  13.75 mm (cant.1),33774.612,efepe
115.180.1273,MECHA EZETA A/R  14.00 mm (cant.1),34040.7169,efepe
115.180.1276,MECHA EZETA A/R  14.25 mm (cant.1),34980.8242,efepe
115.180.1280,MECHA EZETA A/R  14.50 mm (cant.1),35776.6626,efepe
115.180.1283,MECHA EZETA A/R  14.75 mm (cant.1),37729.4196,efepe
115.180.1285,MECHA EZETA A/R  15.00 mm (cant.1),39156.104,efepe
115.180.1289,MECHA EZETA A/R  15.25 mm (cant.1),40700.1962,efepe
115.180.1291,MECHA EZETA A/R  15.50 mm (cant.1),43044.73,efepe
115.180.1292,MECHA EZETA A/R  15.75 mm (cant.1),46081.6104,efepe
115.180.1294,MECHA EZETA A/R  15.875 mm (5/8) (cant.1),50907.4208,efepe
115.180.1296,MECHA EZETA A/R  16.00 mm (cant.1),50170.9077,efepe
115.180.1299,MECHA EZETA A/R  16.25 mm (cant.1),52662.6624,efepe
115.180.1302,MECHA EZETA A/R  16.50 mm (cant.1),54243.8027,efepe
115.180.1304,MECHA EZETA A/R  16.75 mm (cant.1),56836.4272,efepe
115.180.1306,MECHA EZETA A/R  17.00 mm (cant.1),58483.2344,efepe
115.180.1309,MECHA EZETA A/R  17.25 mm (cant.1),62499.8923,efepe
115.180.1310,MECHA EZETA A/R  17.462 mm (11/16) (cant.1),65417.2965,efepe
115.180.1311,MECHA EZETA A/R  17.50 mm (cant.1),64473.3145,efepe
115.180.1312,MECHA EZETA A/R  17.75 mm (cant.1),65578.8123,efepe
115.180.1315,MECHA EZETA A/R  18.00 mm (cant.1),68753.2707,efepe
115.180.1316,MECHA EZETA A/R  18.25 mm (cant.1),73199.3845,efepe
115.180.1317,MECHA EZETA A/R  18.256 mm (23/32) (cant.1),76250.0549,efepe
115.180.1318,MECHA EZETA A/R  18.50 mm (cant.1),75175.3511,efepe
115.180.1320,MECHA EZETA A/R  18.75 mm (cant.1),79075.7472,efepe
115.180.1321,MECHA EZETA A/R  19.00 mm (cant.1),81319.3626,efepe
115.180.1323,MECHA EZETA A/R  19.25 mm (cant.1),85320.9196,efepe
115.180.1325,MECHA EZETA A/R  19.50 mm (cant.1),87435.367,efepe
115.180.1326,MECHA EZETA A/R  19.75 mm (cant.1),91642.48,efepe
115.180.1046,MECHA EZETA A/R  2.00 mm  Cant.10,1518.4451,efepe
115.180.1050,MECHA EZETA A/R  2.10 mm  Cant.10,1700.3544,efepe
115.180.1052,MECHA EZETA A/R  2.20 mm  Cant.10,1700.3544,efepe
115.180.1053,MECHA EZETA A/R  2.25 mm  Cant.10,1518.4451,efepe
115.180.1054,MECHA EZETA A/R  2.30 mm  Cant.10,1700.3544,efepe
115.180.1058,MECHA EZETA A/R  2.40 mm  Cant.10,1700.3544,efepe
115.180.1060,MECHA EZETA A/R  2.50 mm  Cant.10,1518.4451,efepe
115.180.1063,MECHA EZETA A/R  2.60 mm (cant.10),1724.5157,efepe
115.180.1067,MECHA EZETA A/R  2.75 mm  Cant.10,1540.3049,efepe
115.180.1329,MECHA EZETA A/R  20.00 mm (cant.1),93598.0336,efepe
115.180.1330,MECHA EZETA A/R  20.25 mm (cant.1),76500.162,efepe
115.180.1331,MECHA EZETA A/R  20.50 mm (cant.1),96703.8827,efepe
115.180.1333,MECHA EZETA A/R  20.75 mm (cant.1),98974.6019,efepe
115.180.1334,MECHA EZETA A/R  21.00 mm (cant.1),98974.6019,efepe
115.180.1335,MECHA EZETA A/R  21.25 mm (cant.1),81885.4082,efepe
115.180.1337,MECHA EZETA A/R  21.50 mm (cant.1),103511.3599,efepe
115.180.1338,MECHA EZETA A/R  21.75 mm (cant.1),105735.9221,efepe
115.180.1339,MECHA EZETA A/R  22.00 mm (cant.1),105735.9221,efepe
115.180.1340,MECHA EZETA A/R  22.225 mm (7/8) (cant.1),107280.7621,efepe
115.180.1342,MECHA EZETA A/R  22.50 mm (cant.1),114622.1098,efepe
115.180.1344,MECHA EZETA A/R  23.00 mm (cant.1),116294.9719,efepe
115.180.1352,MECHA EZETA A/R  24.00 mm (cant.1),120577.1714,efepe
115.180.1354,MECHA EZETA A/R  24.50 mm (cant.1),128519.7655,efepe
115.180.1355,MECHA EZETA A/R  24.75 mm (cant.1),104200.9925,efepe
115.180.1356,MECHA EZETA A/R  25.00 mm (cant.1),135005.6482,efepe
115.180.1073,MECHA EZETA A/R  3.00 mm  Cant.10,1687.0792,efepe
115.180.1077,MECHA EZETA A/R  3.10 mm (cant.10),2003.449,efepe
115.180.1082,MECHA EZETA A/R  3.25 mm  Cant.10,1789.5028,efepe
115.180.1087,MECHA EZETA A/R  3.50 mm  Cant.10,1822.0739,efepe
115.180.1090,MECHA EZETA A/R  3.60 mm  Cant.10,2234.1568,efepe
115.180.1092,MECHA EZETA A/R  3.70 mm (cant.10),1766.495,efepe
115.180.1093,MECHA EZETA A/R  3.75 mm  Cant.10,1994.4566,efepe
115.180.1094,MECHA EZETA A/R  3.80 mm  Cant.10,2343.2713,efepe
115.180.1096,MECHA EZETA A/R  3.90 mm (cant.10),1852.766,efepe
115.180.1099,MECHA EZETA A/R  4.00 mm  Cant.10,2092.6945,efepe
115.180.1101,MECHA EZETA A/R  4.10 mm  Cant.10,2573.1245,efepe
115.180.1103,MECHA EZETA A/R  4.20 mm  Cant.10,2573.1245,efepe
115.180.1104,MECHA EZETA A/R  4.25 mm  Cant.10,2297.7746,efepe
115.180.1108,MECHA EZETA A/R  4.40 mm  (cant.10),2175.2336,efepe
115.180.1110,MECHA EZETA A/R  4.50 mm  Cant.10,2454.0271,efepe
115.180.1115,MECHA EZETA A/R  4.75 mm  Cant.10,2627.1379,efepe
115.180.1119,MECHA EZETA A/R  4.90 mm  Cant.10,3099.867,efepe
115.180.1121,MECHA EZETA A/R  5.00 mm  Cant.10,2767.7942,efepe
115.180.1123,MECHA EZETA A/R  5.10 mm  Cant.10,3293.051,efepe
115.180.1127,MECHA EZETA A/R  5.25 mm  Cant.10,2940.0215,efepe
115.180.1132,MECHA EZETA A/R  5.50 mm  Cant.10,3013.3699,efepe
115.180.1138,MECHA EZETA A/R  5.75 mm  Cant.10,3106.8396,efepe
115.180.1143,MECHA EZETA A/R  6.00 mm  Cant.10,3140.1586,efepe
115.180.1149,MECHA EZETA A/R  6.25 mm  Cant.10,3523.7684,efepe
115.180.1150,MECHA EZETA A/R  6.30 mm  Cant.10,4080.5183,efepe
115.180.1152,MECHA EZETA A/R  6.40 mm  Cant.10,4080.5183,efepe
115.180.1153,MECHA EZETA A/R  6.50 mm  Cant.10,3645.9055,efepe
115.180.1157,MECHA EZETA A/R  6.75 mm  Cant.10,4052.8804,efepe
115.180.1160,MECHA EZETA A/R  6.90 mm  Cant.10,4768.3882,efepe
115.180.1162,MECHA EZETA A/R  7.00 mm  Cant.10,4258.6013,efepe
115.180.1167,MECHA EZETA A/R  7.25 mm  Cant.10,4636.7731,efepe
115.180.1171,MECHA EZETA A/R  7.50 mm  Cant.10,4837.3665,efepe
115.180.1173,MECHA EZETA A/R  7.60 mm  Cant.10,5930.8613,efepe
115.180.1175,MECHA EZETA A/R  7.75 mm  Cant.10,5293.7324,efepe
115.180.1178,MECHA EZETA A/R  7.90 mm  Cant.10,6249.7368,efepe
115.180.1180,MECHA EZETA A/R  8.00 mm  Cant.10,5579.0264,efepe
115.180.1184,MECHA EZETA A/R  8.20 mm  Cant.10,6835.6298,efepe
115.180.1185,MECHA EZETA A/R  8.25 mm  Cant.10,6102.234,efepe
115.180.1190,MECHA EZETA A/R  8.50 mm  Cant.10,6301.0893,efepe
115.180.1195,MECHA EZETA A/R  8.75 mm  Cant.10,6925.7201,efepe
115.180.1199,MECHA EZETA A/R  9.00 mm  Cant.5,7164.1871,efepe
115.180.1200,MECHA EZETA A/R  9.10 mm  Cant.5,8699.9571,efepe
115.180.1203,MECHA EZETA A/R  9.25 mm  Cant.5,7768.0265,efepe
115.180.1204,MECHA EZETA A/R  9.30 mm,9002.0903,efepe
115.180.1206,MECHA EZETA A/R  9.50 mm  Cant.5,8037.2972,efepe
115.180.1208,MECHA EZETA A/R  9.60 mm  Cant.5,9570.9597,efepe
115.180.1211,MECHA EZETA A/R  9.75 mm  Cant.5,8545.7633,efepe
115.180.1857,MECHA EZETA A/R  S/LARGA  1.00 mm  Cant.5,5686.0919,efepe
115.184.1575,MECHA EZETA A/R INOX  10.00 mm (cant.1),14057.3458,efepe
115.184.1577,MECHA EZETA A/R INOX  10.50 mm (cant.1),15618.6753,efepe
115.184.1579,MECHA EZETA A/R INOX  11.00 mm (cant.1),17085.3116,efepe
115.184.1582,MECHA EZETA A/R INOX  11.50 mm (cant.1),18768.4578,efepe
115.184.1584,MECHA EZETA A/R INOX  12.00 mm (cant.1),20623.6467,efepe
115.184.1586,MECHA EZETA A/R INOX  12.50 mm (cant.1),23137.4264,efepe
115.184.1588,MECHA EZETA A/R INOX  13.00 mm (cant.1),26142.8524,efepe
115.184.1525,MECHA EZETA A/R INOX  2.00 mm  Cant.5,3111.1223,efepe
115.184.1528,MECHA EZETA A/R INOX  2.25 mm  Cant.5,3111.1223,efepe
115.184.1530,MECHA EZETA A/R INOX  2.50 mm  Cant.5,3111.1223,efepe
115.184.1532,MECHA EZETA A/R INOX  2.75 mm  Cant.3,3180.6346,efepe
115.184.1533,MECHA EZETA A/R INOX  3.00 mm  Cant.3,3180.6346,efepe
115.184.1536,MECHA EZETA A/R INOX  3.25 mm  Cant.3,3474.3193,efepe
115.184.1537,MECHA EZETA A/R INOX  3.50 mm  Cant.3,3474.3193,efepe
115.184.1538,MECHA EZETA A/R INOX  3.75 mm  Cant.3,3589.7266,efepe
115.184.1540,MECHA EZETA A/R INOX  4.00 mm  Cant.3,3688.8192,efepe
115.184.1542,MECHA EZETA A/R INOX  4.25 mm  Cant.3,3997.2258,efepe
115.184.1544,MECHA EZETA A/R INOX  4.50 mm  Cant.3,4292.8527,efepe
115.184.1545,MECHA EZETA A/R INOX  4.75 mm  Cant.3,4797.7451,efepe
115.184.1547,MECHA EZETA A/R INOX  5.00 mm  Cant.2,4797.7451,efepe
115.184.1549,MECHA EZETA A/R INOX  5.25 mm  Cant.2,5046.7487,efepe
115.184.1551,MECHA EZETA A/R INOX  5.50 mm  Cant.2,5294.8394,efepe
115.184.1552,MECHA EZETA A/R INOX  5.75 mm  Cant.2,5527.1301,efepe
115.184.1554,MECHA EZETA A/R INOX  6.00 mm  Cant.2,5527.1301,efepe
115.184.1555,MECHA EZETA A/R INOX  6.25 mm  Cant.2,6620.2755,efepe
115.184.1557,MECHA EZETA A/R INOX  6.50 mm  Cant.2,6620.2755,efepe
115.184.1558,MECHA EZETA A/R INOX  6.75 mm  Cant.2,7031.397,efepe
115.184.1560,MECHA EZETA A/R INOX  7.00 mm  Cant.2,7031.397,efepe
115.184.1563,MECHA EZETA A/R INOX  7.50 mm  Cant.2,7376.6867,efepe
115.184.1565,MECHA EZETA A/R INOX  8.00 mm (cant.1),8504.4714,efepe
115.184.1569,MECHA EZETA A/R INOX  8.50 mm (cant.1),8746.9104,efepe
115.184.1571,MECHA EZETA A/R INOX  9.00 mm (cant.1),10156.0371,efepe
115.184.1573,MECHA EZETA A/R INOX  9.50 mm (cant.1),10585.367,efepe
115.180.1861,MECHA EZETA A/R S/LARGA  1.25 mm  Cant.10,5503.3669,efepe
115.180.1865,MECHA EZETA A/R S/LARGA  1.50 mm  Cant.10,5191.27,efepe
115.180.1867,MECHA EZETA A/R S/LARGA  1.60 mm  Cant.10,5814.9687,efepe
115.180.1869,MECHA EZETA A/R S/LARGA  1.75 mm (cant.10),5090.7984,efepe
115.180.1992,MECHA EZETA A/R S/LARGA  10.00 mm  Cant.5,29103.5005,efepe
115.180.1995,MECHA EZETA A/R S/LARGA  10.25 mm (cant.5),24261.154,efepe
115.180.1999,MECHA EZETA A/R S/LARGA  10.50 mm  Cant.5,31449.986,efepe
115.180.2001,MECHA EZETA A/R S/LARGA  10.75 mm (cant.5),26526.0843,efepe
115.180.2002,MECHA EZETA A/R S/LARGA  11.00 mm  Cant.5,34574.3058,efepe
115.180.2004,MECHA EZETA A/R S/LARGA  11.25 mm (cant.5),28731.3059,efepe
115.180.2005,MECHA EZETA A/R S/LARGA  11.50 mm (cant.5),29453.767,efepe
115.180.2007,MECHA EZETA A/R S/LARGA  11.75 mm (cant.5),30823.2333,efepe
115.180.2010,MECHA EZETA A/R S/LARGA  12.00 mm (cant.5),31500.7463,efepe
115.180.2013,MECHA EZETA A/R S/LARGA  12.25 mm (cant.5),32307.1355,efepe
115.180.2015,MECHA EZETA A/R S/LARGA  12.50 mm  Cant.5,41341.5885,efepe
115.180.2020,MECHA EZETA A/R S/LARGA  13.00 mm  Cant.5,42839.6401,efepe
115.180.2021,MECHA EZETA A/R S/LARGA  13.25 mm (cant.1),35695.4051,efepe
115.180.2022,MECHA EZETA A/R S/LARGA  13.50 mm (cant.1),35695.4051,efepe
115.180.2023,MECHA EZETA A/R S/LARGA  13.75 mm (cant.1),37949.1733,efepe
115.180.2025,MECHA EZETA A/R S/LARGA  14.00 mm (cant.1),39094.4015,efepe
115.180.2026,MECHA EZETA A/R S/LARGA  14.25 mm (cant.1),40259.3517,efepe
115.180.2027,MECHA EZETA A/R S/LARGA  14.50 mm (cant.1),40832.0143,efepe
115.180.2028,MECHA EZETA A/R S/LARGA  14.75 mm (cant.1),42028.0522,efepe
115.180.2030,MECHA EZETA A/R S/LARGA  15.00 mm (cant.1),42638.5245,efepe
115.180.2031,MECHA EZETA A/R S/LARGA  15.25 mm (cant.1),53910.3351,efepe
115.180.2032,MECHA EZETA A/R S/LARGA  15.50 mm (cant.1),59549.4903,efepe
115.180.2033,MECHA EZETA A/R S/LARGA  15.75 mm (cant.1),70842.5612,efepe
115.180.2035,MECHA EZETA A/R S/LARGA  16.00 mm (cant.1),76508.0645,efepe
115.180.2037,MECHA EZETA A/R S/LARGA  16.25 mm (cant.1),77679.4277,efepe
115.180.2038,MECHA EZETA A/R S/LARGA  16.50 mm (cant.1),98973.2716,efepe
115.180.1872,MECHA EZETA A/R S/LARGA  2.00 mm  Cant.10,4895.75,efepe
115.180.1876,MECHA EZETA A/R S/LARGA  2.25 mm (cant.10),4008.008,efepe
115.180.1881,MECHA EZETA A/R S/LARGA  2.50 mm  Cant.10,5149.716,efepe
115.180.1885,MECHA EZETA A/R S/LARGA  2.75 mm  Cant.10,5503.3669,efepe
115.180.1890,MECHA EZETA A/R S/LARGA  3.00 mm  Cant.10,5691.3747,efepe
115.180.1894,MECHA EZETA A/R S/LARGA  3.25 mm  Cant.10,6294.4372,efepe
115.180.1897,MECHA EZETA A/R S/LARGA  3.50 mm  Cant.10,6581.9552,efepe
115.180.1902,MECHA EZETA A/R S/LARGA  3.75 mm  Cant.10,7120.9434,efepe
115.180.1906,MECHA EZETA A/R S/LARGA  4.00 mm  Cant.10,7395.8952,efepe
115.180.1910,MECHA EZETA A/R S/LARGA  4.25 mm  Cant.10,7996.1511,efepe
115.180.1913,MECHA EZETA A/R S/LARGA  4.50 mm  Cant.10,8295.206,efepe
115.180.1916,MECHA EZETA A/R S/LARGA  4.75 mm  Cant.10,8916.098,efepe
115.180.1920,MECHA EZETA A/R S/LARGA  5.00 mm  Cant.10,9225.3787,efepe
115.180.1925,MECHA EZETA A/R S/LARGA  5.25 mm  Cant.10,9887.8151,efepe
115.180.1928,MECHA EZETA A/R S/LARGA  5.50 mm  Cant.10,10203.2333,efepe
115.180.1932,MECHA EZETA A/R S/LARGA  5.75 mm  Cant.10,10691.9663,efepe
115.180.1936,MECHA EZETA A/R S/LARGA  6.00 mm  Cant.10,11304.9147,efepe
115.180.1940,MECHA EZETA A/R S/LARGA  6.25 mm  Cant.10,12564.6449,efepe
115.180.1944,MECHA EZETA A/R S/LARGA  6.50 mm  Cant.10,13207.261,efepe
115.180.1948,MECHA EZETA A/R S/LARGA  6.75 mm  Cant.5,14460.0769,efepe
115.180.1951,MECHA EZETA A/R S/LARGA  7.00 mm  Cant.5,15094.4772,efepe
115.180.1955,MECHA EZETA A/R S/LARGA  7.25 mm  Cant.5,16351.0418,efepe
115.180.1958,MECHA EZETA A/R S/LARGA  7.50 mm  Cant.5,16990.7734,efepe
115.180.1959,MECHA EZETA A/R S/LARGA  7.75 mm  Cant.5,14367.6116,efepe
115.180.1966,MECHA EZETA A/R S/LARGA  8.00 mm  Cant.5,18793.5611,efepe
115.180.1970,MECHA EZETA A/R S/LARGA  8.25 mm  Cant.5,20180.5075,efepe
115.180.1974,MECHA EZETA A/R S/LARGA  8.50 mm  Cant.5,20877.2825,efepe
115.180.1977,MECHA EZETA A/R S/LARGA  8.75 mm  Cant.5,22208.6034,efepe
115.180.1978,MECHA EZETA A/R S/LARGA  9.00 mm (cant.5),18113.494,efepe
115.180.1982,MECHA EZETA A/R S/LARGA  9.25 mm (cant.5),19755.1843,efepe
115.180.1985,MECHA EZETA A/R S/LARGA  9.50 mm (cant.5),20579.6712,efepe
115.180.1989,MECHA EZETA A/R S/LARGA  9.75 mm  Cant.5,28084.1112,efepe
115.180.3635,SET EZETA A/R 15 PIEZAS  1/16 A 1/2 (x1/32)  (cant.1),116683.0003,efepe
115.180.3633,SET EZETA A/R 19 PIEZAS  1.00 A 10.00 x0.50  (cant.1),85797.9895,efepe
115.180.3636,SET EZETA A/R 21 PIEZAS  1/16 A 3/8 (x1/64)  (cant.1),92935.4128,efepe
115.180.3634,SET EZETA A/R 25 PIEZAS  1.00 A 13.00 x0.50  (cant.1),178839.079,efepe
115.180.3637,SET EZETA A/R 6 PIEZAS  2.00 A 8.00 x1.00  (cant.1),20598.7375,efepe
,,,efepe
,,,efepe
,Rubro: F  MECHAS EZETA PORCELANATO,,efepe
,,,efepe
115.185.3081,MECHA EZETA P/PORCELANATO  06.00 mm (cant.1),6552.478,efepe
115.185.3082,MECHA EZETA P/PORCELANATO  08.00 mm (cant.1),7370.2769,efepe
115.185.3083,MECHA EZETA P/PORCELANATO  10.00 mm (cant.1),8598.2386,efepe
115.185.3084,MECHA EZETA P/PORCELANATO  12.00 mm (cant.1),11650.1409,efepe
115.185.3085,MECHA EZETA P/PORCELANATO  14.00 mm (cant.1),20619.2353,efepe
115.185.3086,MECHA EZETA P/PORCELANATO  16.00 mm (cant.1),20684.6931,efepe
,,,efepe
,,,efepe
,Rubro: F  MECHAS EZETA CENTRAR,,efepe
115.181.2448,MECHA A/R EZETA CENTRAR 1.00 (Cant.5),8094.5987,efepe
115.181.2450,MECHA A/R EZETA CENTRAR 1.25 (Cant.5),8732.0845,efepe
115.181.2451,MECHA A/R EZETA CENTRAR 1.60 (Cant.5),8732.0845,efepe
115.181.2452,MECHA A/R EZETA CENTRAR 2.00 (Cant.5),8875.5267,efepe
115.181.2454,MECHA A/R EZETA CENTRAR 2.50 (Cant.5),9656.7889,efepe
115.181.2455,MECHA A/R EZETA CENTRAR 3.15 (Cant.5),11868.4004,efepe
115.181.2457,MECHA A/R EZETA CENTRAR 4.00 (Cant.5),18518.5633,efepe
115.181.2458,MECHA A/R EZETA CENTRAR 5.00 (Cant.3),24740.5407,efepe
115.181.2460,MECHA A/R EZETA CENTRAR 6.30 (Cant.3),47645.9469,efepe
,,,efepe
,,,efepe
,Rubro: F  MECHAS EZETA CONICA,,efepe
115.182.2481,MECHA A/R EZETA CONICA 6.00 (cant.1),67397.1814,efepe
115.182.2488,MECHA A/R EZETA CONICA 7.00 (cant.1),66945.8246,efepe
115.182.2496,MECHA A/R EZETA CONICA 8.00 (cant.1),66010.8871,efepe
115.182.2507,MECHA A/R EZETA CONICA 9.00 (cant.1),65062.8656,efepe
115.182.2516,MECHA A/R EZETA CONICA 10.00 (cant.1),57012.6457,efepe
115.182.2517,MECHA A/R EZETA CONICA 10.25 (cant.1),45179.9882,efepe
115.182.2521,MECHA A/R EZETA CONICA 10.50 (cant.1),57351.3016,efepe
115.182.2523,MECHA A/R EZETA CONICA 10.75 (cant.1),45436.5292,efepe
115.182.2524,MECHA A/R EZETA CONICA 11.00 (cant.1),45436.5292,efepe
115.182.2528,MECHA A/R EZETA CONICA 11.25 (cant.1),45581.6624,efepe
115.182.2530,MECHA A/R EZETA CONICA 11.50 (cant.1),45726.7848,efepe
115.182.2532,MECHA A/R EZETA CONICA 11.75 (cant.1),58773.1719,efepe
115.182.2536,MECHA A/R EZETA CONICA 12.00 (cant.1),59208.4688,efepe
115.182.2537,MECHA A/R EZETA CONICA 12.25 (cant.1),52136.9345,efepe
115.182.2540,MECHA A/R EZETA CONICA 12.50 (cant.1),52816.0529,efepe
115.182.2543,MECHA A/R EZETA CONICA 12.75 (cant.1),68090.386,efepe
115.182.2544,MECHA A/R EZETA CONICA 13.00 (cant.1),68762.6439,efepe
115.182.2546,MECHA A/R EZETA CONICA 13.25 (cant.1),71394.7453,efepe
115.182.2550,MECHA A/R EZETA CONICA 13.50 (cant.1),73766.5166,efepe
115.182.2555,MECHA A/R EZETA CONICA 14.00 (cant.1),76613.3376,efepe
115.182.2559,MECHA A/R EZETA CONICA 14.50 (cant.1),81781.8706,efepe
115.182.2561,MECHA A/R EZETA CONICA 14.75 (cant.1),85228.44,efepe
115.182.2562,MECHA A/R EZETA CONICA 15.00 (cant.1),86945.1306,efepe
115.182.2564,MECHA A/R EZETA CONICA 15.25 (cant.1),90394.1432,efepe
115.182.2568,MECHA A/R EZETA CONICA 15.50 (cant.1),92118.8848,efepe
115.182.2571,MECHA A/R EZETA CONICA 15.75 (cant.1),95545.2174,efepe
115.182.2575,MECHA A/R EZETA CONICA 16.00 (cant.1),97283.7734,efepe
115.182.2577,MECHA A/R EZETA CONICA 16.25 (cant.1),100217.7019,efepe
115.182.2579,MECHA A/R EZETA CONICA 16.50 (cant.1),101693.9334,efepe
115.182.2582,MECHA A/R EZETA CONICA 16.75 (cant.1),104613.222,efepe
115.182.2583,MECHA A/R EZETA CONICA 17.00 (cant.1),106116.0284,efepe
115.182.2588,MECHA A/R EZETA CONICA 17.50 (cant.1),111502.0168,efepe
115.182.2591,MECHA A/R EZETA CONICA 18.00 (cant.1),116883.5255,efepe
115.182.2595,MECHA A/R EZETA CONICA 18.50 (cant.1),120864.0584,efepe
115.182.2598,MECHA A/R EZETA CONICA 19.00 (cant.1),124774.1913,efepe
115.182.2601,MECHA A/R EZETA CONICA 19.25 (cant.1),126390.0326,efepe
115.182.2604,MECHA A/R EZETA CONICA 19.50 (cant.1),127208.5939,efepe
115.182.2605,MECHA A/R EZETA CONICA 19.75 (cant.1),128873.6276,efepe
115.182.2608,MECHA A/R EZETA CONICA 20.00 (cant.1),133044.0699,efepe
115.182.2610,MECHA A/R EZETA CONICA 20.50 (cant.1),134028.5653,efepe
115.182.2612,MECHA A/R EZETA CONICA 20.75 (cant.1),134701.0215,efepe
115.182.2614,MECHA A/R EZETA CONICA 21.00 (cant.1),135048.4069,efepe
115.182.2620,MECHA A/R EZETA CONICA 21.50 (cant.1),138503.6014,efepe
115.182.2624,MECHA A/R EZETA CONICA 22.00 (cant.1),139507.78,efepe
115.182.2629,MECHA A/R EZETA CONICA 22.50 (cant.1),143276.2771,efepe
115.182.2633,MECHA A/R EZETA CONICA 23.00 (cant.1),147058.0252,efepe
115.182.2639,MECHA A/R EZETA CONICA 23.50 (cant.1),158931.2393,efepe
115.182.2642,MECHA A/R EZETA CONICA 24.00 (cant.1),168355.8601,efepe
115.182.2645,MECHA A/R EZETA CONICA 24.50 (cant.1),175320.84,efepe
115.182.2650,MECHA A/R EZETA CONICA 25.00 (cant.1),182345.9033,efepe
115.182.2653,MECHA A/R EZETA CONICA 25.50 (cant.1),173928.9592,efepe
115.182.2657,MECHA A/R EZETA CONICA 26.00 (cant.1),180633.7968,efepe
115.182.2660,MECHA A/R EZETA CONICA 26.50 (cant.1),190675.7295,efepe
115.182.2664,MECHA A/R EZETA CONICA 27.00 (cant.1),200755.598,efepe
115.182.2667,MECHA A/R EZETA CONICA 27.50 (cant.1),202771.8809,efepe
115.182.2670,MECHA A/R EZETA CONICA 28.00 (cant.1),204820.8993,efepe
115.182.2674,MECHA A/R EZETA CONICA 28.50 (cant.1),212310.4765,efepe
115.182.2678,MECHA A/R EZETA CONICA 29.00 (cant.1),219780.3388,efepe
115.182.2680,MECHA A/R EZETA CONICA 29.50 (cant.1),225729.6956,efepe
115.182.2684,MECHA A/R EZETA CONICA 30.00 (cant.1),231702.6931,efepe
115.182.2688,MECHA A/R EZETA CONICA 30.50 (cant.1),244936.3364,efepe
115.182.2690,MECHA A/R EZETA CONICA 30.75 (cant.1),253793.0676,efepe
115.182.2692,MECHA A/R EZETA CONICA 31.00 (cant.1),258243.8991,efepe
115.182.2694,MECHA A/R EZETA CONICA 31.50 (cant.1),206525.5219,efepe
115.182.2697,MECHA A/R EZETA CONICA 32.00 (cant.1),296545.5975,efepe
115.182.2699,MECHA A/R EZETA CONICA 32.50 (cant.1),321834.6997,efepe
