codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,precio_unitario,proveedor,descripcion
119.225.3902,otro,,8,,8,,métrico,,natural,9427.3242,efepe,LLANA FLEXIBLE DENTADA C/CABO MADERA 8X8 (cant.2) BIASSONI
119.225.3903,otro,,10,,10,,métrico,,natural,9427.3242,efepe,LLANA FLEXIBLE DENTADA C/CABO MADERA 10X10 (cant.2) BIASSONI
119.225.3904,otro,,12,,12,,métrico,,natural,9427.3242,efepe,LLANA FLEXIBLE DENTADA C/CABO MADERA 12X12 (cant.2) BIASSONI
119.225.3910,otro,,250,,,,métrico,,natural,7727.6545,efepe,LLANA FLEXIBLE LISA C/CABO MADERA 250 mm (cant.2) BIASSONI
119.225.3911,otro,,300,,,,métrico,,natural,8089.4232,efepe,LLANA FLEXIBLE LISA C/CABO MADERA 300 mm (cant.2) BIASSONI
119.225.3920,otro,,120,,300,,métrico,,natural,8584.298,efepe,LLANA DURA LISA C/CABO MADERA 120X300 mm (cant.2) BIASSONI
119.226.8708,otro,allen,9,,,,métrico,,,14974.3383,efepe,JUEGO DE LLAVES ALLEN EXTRA LARGO PUNTA BOLA (9 PIEZAS mm) (cant.1) BIASSONI
119.226.8709,otro,allen,9,,,,métrico,,,12729.1334,efepe,JUEGO DE LLAVES ALLEN EXTRA LARGO PUNTA BOLA (9 PIEZAS pulg) (cant.1) BIASSONI
119.226.8710,otro,allen,9,,,,métrico,,,12729.1334,efepe,JUEGO DE LLAVES ALLEN PUNTA TORX (9 PIEZAS) (cant.1) BIASSONI
119.226.8711,otro,allen,18,,,,métrico,,,23113.5109,efepe,JUEGO DE LLAVES ALLEN (18 PIEZAS mm/Pulg.) (cant.1) BIASSONI
119.226.8712,otro,allen,18,,,,métrico,,,23113.7784,efepe,JUEGO DE LLAVES ALLEN (18 PIEZAS mm/Torx) (cant.1) BIASSONI
119.227.3850,otro,,6,,,,métrico,,,9508.2137,efepe,LLAVE AJUSTABLE BIASSONI 6 (cant.1)
119.227.3851,otro,,8,,,,métrico,,,13647.1211,efepe,LLAVE AJUSTABLE BIASSONI 8 (cant.1)
119.227.3852,otro,,10,,,,métrico,,,17190.1545,efepe,LLAVE AJUSTABLE BIASSONI 10 (cant.1)
119.227.3853,otro,,12,,,,métrico,,,25412.408,efepe,LLAVE AJUSTABLE BIASSONI 12 (cant.1)
119.227.3854,otro,,15,,,,métrico,,,43580.1561,efepe,LLAVE AJUSTABLE BIASSONI 15 (cant.1)
119.228.2850,otro,,1,,,,métrico,,,7540.4014,efepe,LLAVE CALIFORNIA RECTA (cant.1) BIASSONI
119.228.2851,otro,,1,,,,métrico,,,7898.9347,efepe,LLAVE CALIFORNIA CURVA (cant.1) BIASSONI
119.228.2852,otro,,1,,,,métrico,,,5150.1802,efepe,LLAVE CALIFORNIA MANEA CHICA (cant.1) BIASSONI
119.229.5542,otro,,1,,,,métrico,,natural,14978.5546,efepe,LLAVE COMBINADA ACODADA 1 (cant.2) BIASSONI
119.229.5544,otro,,1.1/4,,,,imperial,,natural,24357.6577,efepe,LLAVE COMBINADA ACODADA 1.1/4 (cant.1) BIASSONI
119.229.5543,otro,,1.3/16,,,,imperial,,natural,20289.6779,efepe,LLAVE COMBINADA ACODADA 1.3/16 (cant.1) BIASSONI
119.229.5534,otro,,1/2,,,,imperial,,natural,3860.2999,efepe,LLAVE COMBINADA ACODADA 1/2 (cant.3) BIASSONI
119.229.5531,otro,,1/4,,,,imperial,,natural,2686.3109,efepe,LLAVE COMBINADA ACODADA 1/4 (cant.3) BIASSONI
119.229.5505,otro,,3,,,,métrico,,natural,3097.4759,efepe,LLAVE COMBINADA ACODADA 10mm (cant.3) BIASSONI
119.229.5537,otro,,11/16,,,,imperial,,natural,6281.2391,efepe,LLAVE COMBINADA ACODADA 11/16 (cant.3) BIASSONI
119.229.5506,otro,,3,,,,métrico,,natural,3402.5392,efepe,LLAVE COMBINADA ACODADA 11mm (cant.3) BIASSONI
119.229.5507,otro,,3,,,,métrico,,natural,3576.265,efepe,LLAVE COMBINADA ACODADA 12mm (cant.3) BIASSONI
119.229.5539,otro,,13/16,,,,imperial,,natural,9639.3689,efepe,LLAVE COMBINADA ACODADA 13/16 (cant2) BIASSONI
119.229.5508,otro,,3,,,,métrico,,natural,3860.2999,efepe,LLAVE COMBINADA ACODADA 13mm (cant.3) BIASSONI
119.229.5509,otro,,3,,,,métrico,,natural,4771.0876,efepe,LLAVE COMBINADA ACODADA 14mm (cant.3) BIASSONI
119.229.5541,otro,,15/16,,,,imperial,,natural,13425.2646,efepe,LLAVE COMBINADA ACODADA 15/16 (cant2) BIASSONI
119.229.5510,otro,,3,,,,métrico,,natural,5354.1286,efepe,LLAVE COMBINADA ACODADA 15mm (cant.3) BIASSONI
119.229.5511,otro,,3,,,,métrico,,natural,5829.2264,efepe,LLAVE COMBINADA ACODADA 16mm (cant.3) BIASSONI
119.229.5512,otro,,3,,,,métrico,,natural,6309.9042,efepe,LLAVE COMBINADA ACODADA 17mm (cant.3) BIASSONI
119.229.5513,otro,,3,,,,métrico,,natural,6559.6041,efepe,LLAVE COMBINADA ACODADA 18mm (cant.3) BIASSONI
119.229.5514,otro,,2,,,,métrico,,natural,7693.5044,efepe,LLAVE COMBINADA ACODADA 19mm (cant.2) BIASSONI
119.229.5515,otro,,2,,,,métrico,,natural,7939.515,efepe,LLAVE COMBINADA ACODADA 20mm (cant.2) BIASSONI
119.229.5516,otro,,2,,,,métrico,,natural,10409.0131,efepe,LLAVE COMBINADA ACODADA 21mm (cant.2) BIASSONI
119.229.5517,otro,,2,,,,métrico,,natural,10727.2013,efepe,LLAVE COMBINADA ACODADA 22mm (cant.2) BIASSONI
119.229.5518,otro,,2,,,,métrico,,natural,12430.2918,efepe,LLAVE COMBINADA ACODADA 23mm (cant.2) BIASSONI
119.229.5519,otro,,2,,,,métrico,,natural,13425.2646,efepe,LLAVE COMBINADA ACODADA 24mm (cant.2) BIASSONI
119.229.5520,otro,,2,,,,métrico,,natural,14287.4863,efepe,LLAVE COMBINADA ACODADA 25mm (cant.2) BIASSONI
119.229.5521,otro,,2,,,,métrico,,natural,14978.5546,efepe,LLAVE COMBINADA ACODADA 26mm (cant.2) BIASSONI
119.229.5522,otro,,2,,,,métrico,,natural,17873.9328,efepe,LLAVE COMBINADA ACODADA 27mm (cant.2) BIASSONI
119.229.5523,otro,,2,,,,métrico,,natural,18200.5055,efepe,LLAVE COMBINADA ACODADA 28mm (cant.2) BIASSONI
119.229.5524,otro,,2,,,,métrico,,natural,19278.4067,efepe,LLAVE COMBINADA ACODADA 29mm (cant.2) BIASSONI
119.229.5538,otro,,3/4,,,,imperial,,natural,7717.0022,efepe,LLAVE COMBINADA ACODADA 3/4 (cant.2) BIASSONI
119.229.5533,otro,,3/8,,,,imperial,,natural,3097.4759,efepe,LLAVE COMBINADA ACODADA 3/8 (cant.3) BIASSONI
119.229.5525,otro,,1,,,,métrico,,natural,20306.8156,efepe,LLAVE COMBINADA ACODADA 30mm (cant.1) BIASSONI
119.229.5526,otro,,1,,,,métrico,,natural,24368.2704,efepe,LLAVE COMBINADA ACODADA 32mm (cant.1) BIASSONI
119.229.5532,otro,,5/16,,,,imperial,,natural,2799.0337,efepe,LLAVE COMBINADA ACODADA 5/16 (cant.3) BIASSONI
119.229.5536,otro,,5/8,,,,imperial,,natural,5843.3799,efepe,LLAVE COMBINADA ACODADA 5/8 (cant.3) BIASSONI
119.229.5501,otro,,3,,,,métrico,,natural,2686.3109,efepe,LLAVE COMBINADA ACODADA 6mm (cant.3) BIASSONI
119.229.5545,otro,,7/16,,,,imperial,,natural,3402.5392,efepe,LLAVE COMBINADA ACODADA 7/16 (cant.3) BIASSONI
119.229.5540,otro,,7/8,,,,imperial,,natural,9954.3635,efepe,LLAVE COMBINADA ACODADA 7/8 (cant.2) BIASSONI
119.229.5502,otro,,3,,,,métrico,,natural,2748.6488,efepe,LLAVE COMBINADA ACODADA 7mm (cant.3) BIASSONI
119.229.5503,otro,,3,,,,métrico,,natural,2799.0337,efepe,LLAVE COMBINADA ACODADA 8mm (cant.3) BIASSONI
119.229.5535,otro,,9/16,,,,imperial,,natural,4771.0876,efepe,LLAVE COMBINADA ACODADA 9/16 (cant.3) BIASSONI
119.229.5504,otro,,3,,,,métrico,,natural,2878.4858,efepe,LLAVE COMBINADA ACODADA 9mm (cant.3) BIASSONI
119.229.5622,otro,,1,,,,métrico,,natural,12015.6262,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 10mm (cant.1) BIASSONI
119.229.5623,otro,,1,,,,métrico,,natural,12340.9261,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 11mm (cant.1) BIASSONI
119.229.5624,otro,,1,,,,métrico,,natural,12848.2122,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 12mm (cant.1) BIASSONI
119.229.5625,otro,,1,,,,métrico,,natural,13180.3367,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 13mm (cant.1) BIASSONI
119.229.5626,otro,,1,,,,métrico,,natural,13642.1262,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 14mm (cant.1) BIASSONI
119.229.5627,otro,,1,,,,métrico,,natural,14213.1072,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 15mm (cant.1) BIASSONI
119.229.5628,otro,,1,,,,métrico,,natural,15259.5269,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 16mm (cant.1) BIASSONI
119.229.5629,otro,,1,,,,métrico,,natural,15782.7365,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 17mm (cant.1) BIASSONI
119.229.5620,otro,,1,,,,métrico,,natural,11642.5549,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 8mm (cant.1) BIASSONI
119.229.5621,otro,,1,,,,métrico,,natural,11740.3724,efepe,LLAVE COMBINADA ARTICULADA CON CRIQUE 9mm (cant.1) BIASSONI
119.229.5615,otro,,1/2,,,,imperial,,natural,8585.1899,efepe,LLAVE COMBINADA CON CRIQUE 1/2 (cant.1) BIASSONI
119.229.5603,otro,,1,,,,métrico,,natural,8925.5038,efepe,LLAVE COMBINADA CON CRIQUE 10mm (cant.1) BIASSONI
119.229.5618,otro,,11/16,,,,imperial,,natural,11037.4514,efepe,LLAVE COMBINADA CON CRIQUE 11/16 (cant.1) BIASSONI
119.229.5604,otro,,1,,,,métrico,,natural,8946.1289,efepe,LLAVE COMBINADA CON CRIQUE 11mm  (cant.1) BIASSONI
119.229.5605,otro,,1,,,,métrico,,natural,9214.2548,efepe,LLAVE COMBINADA CON CRIQUE 12mm (cant.1) BIASSONI
119.229.5606,otro,,1,,,,métrico,,natural,9405.0368,efepe,LLAVE COMBINADA CON CRIQUE 13mm  (cant.1) BIASSONI
119.229.5607,otro,,1,,,,métrico,,natural,9920.664,efepe,LLAVE COMBINADA CON CRIQUE 14mm (cant.1) BIASSONI
119.229.5608,otro,,1,,,,métrico,,natural,10807.5424,efepe,LLAVE COMBINADA CON CRIQUE 15mm (cant.1) BIASSONI
119.229.5609,otro,,1,,,,métrico,,natural,11235.5129,efepe,LLAVE COMBINADA CON CRIQUE 16mm (cant.1) BIASSONI
119.229.5610,otro,,1,,,,métrico,,natural,12019.2659,efepe,LLAVE COMBINADA CON CRIQUE 17mm (cant.1) BIASSONI
119.229.5611,otro,,1,,,,métrico,,natural,13602.2409,efepe,LLAVE COMBINADA CON CRIQUE 18mm (cant.1) BIASSONI
119.229.5612,otro,,1,,,,métrico,,natural,13602.2409,efepe,LLAVE COMBINADA CON CRIQUE 19mm (cant.1) BIASSONI
119.229.5614,otro,,3/8,,,,imperial,,natural,8089.278,efepe,LLAVE COMBINADA CON CRIQUE 3/8 (cant.1) BIASSONI
119.229.5613,otro,,5/16,,,,imperial,,natural,8059.7053,efepe,LLAVE COMBINADA CON CRIQUE 5/16 (cant.1) BIASSONI
119.229.5617,otro,,5/8,,,,imperial,,natural,10364.1032,efepe,LLAVE COMBINADA CON CRIQUE 5/8 (cant.1) BIASSONI
119.229.5619,otro,,7/16,,,,imperial,,natural,8100.6522,efepe,LLAVE COMBINADA CON CRIQUE 7/16 (cant.1) BIASSONI
119.229.5601,otro,,1,,,,métrico,,natural,8750.1905,efepe,LLAVE COMBINADA CON CRIQUE 8mm (cant.1) BIASSONI
119.229.5616,otro,,9/16,,,,imperial,,natural,9008.3074,efepe,LLAVE COMBINADA CON CRIQUE 9/16  (cant.1) BIASSONI
119.229.5602,otro,,1,,,,métrico,,natural,8915.1911,efepe,LLAVE COMBINADA CON CRIQUE 9mm (cant.1) BIASSONI
119.229.8716,otro,,12,,,,métrico,,natural,70024.8746,efepe,SET COLGANTE DE COMBINADAS EN MILÍMETROS - 12 unidades- (cant.1) BIASSONI
119.229.8701,otro,,9,,,,métrico,,natural,50571.7317,efepe,SET ESTUCHE DE COMBINADAS EN PULGADAS - 9 unidades- (cant.1) BIASSONI
119.229.8731,otro,,12,,,,métrico,MÉTRICA,natural,70024.8746,efepe,SET ESTUCHE DE COMBINADAS MILIMÉTRICAS - 12 unidades-
119.229.8700,otro,,9,,,,métrico,MÉTRICA,natural,50941.1925,efepe,SET ESTUCHE DE COMBINADAS MILIMÉTRICAS - 9 unidades- (cant.1) BIASSONI
119.230.5382,otro,,1/2,,,,imperial,,,27379.0355,efepe,LLAVE CRIQUE 1/2 (cant.1) BIASSONI
119.230.5422,otro,,3/4,,,,imperial,,,108755.5483,efepe,LLAVE CRIQUE 3/4 (cant.1) BIASSONI
119.231.2591,otro,,1,,,,métrico,,,22324.7662,efepe,LLAVE PARA CAÑO DE 1 (cant.1) BIASSONI
119.231.2592,otro,,1.1/2,,,,imperial,,,31897.6508,efepe,LLAVE PARA CAÑO DE 1.1/2 (cant.1) BIASSONI
119.232.4700,otro,,18,,,,métrico,,natural,13716.2552,efepe,MACHETE LAMINADO 18 BIASSONI (cant.9)
119.232.4710,otro,,20,,,,métrico,,natural,14150.2764,efepe,MACHETE LAMINADO 20 BIASSONI (cant.9)
119.232.4720,otro,,22,,,,métrico,,natural,14584.2975,efepe,MACHETE LAMINADO 22 BIASSONI (cant.10)
119.232.4730,otro,,6/24,,,,imperial,,natural,21336.6578,efepe,MACHETA LAMINADA 15 CABO DE MADERA BIASSONI (x 6/24)
119.232.4740,otro,,12,,,,métrico,,natural,9384.1081,efepe,MACHETE LAMINADO 12 (TIPO PESCADOR)  (cant.9) BIASSONI
119.233.5385,otro,,1/2,,10,,imperial,,,17521.9235,efepe,MANGO ARTICULADO  1/2 X 10  BIASSONI (cant.1)
119.233.5386,otro,,1/2,,15,,imperial,,,20771.5209,efepe,MANGO ARTICULADO  1/2 X 15  BIASSONI (cant.1)
119.234.2540,otro,,27,,,,métrico,,,10797.4901,efepe,MARTILLO GALPONERO  27 mm C/MANGO (cant.1) BIASSONI
119.234.2550,otro,,20,,,,métrico,,,5433.6914,efepe,MARTILLO CARPINTERO 20 (cant.3) BIASSONI
119.234.2551,otro,,25,,,,métrico,,,8075.8895,efepe,MARTILLO CARPINTERO 25 (cant.3) BIASSONI
119.234.2552,otro,,30,,,,métrico,,,9597.9278,efepe,MARTILLO CARPINTERO 30 (cant.3) BIASSONI
119.234.2553,otro,,200,,,200,métrico,,,6608.7584,efepe,MARTILLO FORJADO BOLITA  200 GRS. (cant.1) BIASSONI
119.234.2554,otro,,300,,,300,métrico,,,7690.8265,efepe,MARTILLO FORJADO BOLITA  300 GRS. (cant.1) BIASSONI
119.234.2555,otro,,400,,,400,métrico,,,9924.0654,efepe,MARTILLO FORJADO BOLITA  400 GRS. (cant.1) BIASSONI
119.234.2541,otro,,27,,,,métrico,,,11729.2295,efepe,MARTILLO GALPONERO  27 mm C/FIBRA (cant.1) BIASSONI
119.235.2520,otro,,800,,,800,métrico,,,10236.7283,efepe,MAZA FORJADA  800 GRS C/CABO (cant.1) BIASSONI
119.235.2521,otro,,1000,,,1000,métrico,,,11194.5973,efepe,MAZA FORJADA 1000 GRS C/CABO (cant.1) BIASSONI
119.235.2523,otro,,1500,,,1500,métrico,,,15060.5675,efepe,MAZA FORJADA 1500 GRS C/CABO (cant.1) BIASSONI
119.235.2524,otro,,2000,,,2000,métrico,,,17774.9722,efepe,MAZA FORJADA 2000 GRS C/CABO (cant.1) BIASSONI
119.235.2525,otro,,3000,,,3000,métrico,,,38615.228,efepe,MAZA FORJADA 3000 GRS C/CABO (cant.1) BIASSONI
119.235.2526,otro,,4000,,,4000,métrico,,,51215.7534,efepe,MAZA FORJADA 4000 GRS C/CABO (cant.1) BIASSONI
119.235.2527,otro,,5000,,,5000,métrico,,,59754.3505,efepe,MAZA FORJADA 5000 GRS C/CABO (cant.1) BIASSONI
119.235.2528,otro,,6000,,,6000,métrico,,,69473.8512,efepe,MAZA FORJADA 6000 GRS C/CABO (cant.1) BIASSONI
119.235.2529,otro,,8000,,,8000,métrico,,,88206.2099,efepe,MAZA FORJADA 8000 GRS C/CABO (cant.1) BIASSONI
119.235.2531,otro,,,,,,métrico,,,12936.5128,efepe,MAZA FORJADA - 1k  CABO DE FIBRA BIASSONI
119.235.2532,otro,,1.5,,,,métrico,,,16804.2267,efepe,MAZA FORJADA 1.5 K  CABO DE FIBRA BIASSONI
119.236.2002,mecha,,1/4,,,,imperial,,,5431.582283333333,efepe,MECHA P/MADERA BLANDA CORTA 1/4 (cant.6)
119.236.2003,mecha,,5/16,,,,imperial,,,5431.582283333333,efepe,MECHA P/MADERA BLANDA CORTA 5/16 (cant.6)
119.236.2004,mecha,,3/8,,,,imperial,,,5850.076208333333,efepe,MECHA P/MADERA BLANDA CORTA 3/8 (cant.4)
119.236.2005,mecha,,7/16,,,,imperial,,,6717.807400000001,efepe,MECHA P/MADERA BLANDA CORTA 7/16 (cant.4)
119.236.2006,mecha,,1/2,,,,imperial,,,7197.211608333334,efepe,MECHA P/MADERA BLANDA CORTA 1/2 (cant.4)
119.236.2007,mecha,,9/16,,,,imperial,,,8136.997541666667,efepe,MECHA P/MADERA BLANDA CORTA 9/16 (cant.3)
119.236.2008,mecha,,5/8,,,,imperial,,,8896.742708333333,efepe,MECHA P/MADERA BLANDA CORTA 5/8 (cant.3)
119.236.2010,mecha,,3/4,,,,imperial,,,11040.707441666666,efepe,MECHA P/MADERA BLANDA CORTA 3/4 (cant.3)
119.236.2012,mecha,,7/8,,,,imperial,,,13261.530558333334,efepe,MECHA P/MADERA BLANDA CORTA 7/8 (cant.1)
119.236.2013,mecha,,1,,,,métrico,,,15064.628341666668,efepe,MECHA P/MADERA BLANDA CORTA 1 (cant.1)
119.236.2032,mecha,,1/4,,,,imperial,,,6690.447591666667,efepe,MECHA P/MADERA BLANDA LARGA 1/4 (cant.6)
119.236.2033,mecha,,5/16,,,,imperial,,,6872.0466750000005,efepe,MECHA P/MADERA BLANDA LARGA 5/16 (cant.4)
119.236.2034,mecha,,3/8,,,,imperial,,,7482.444783333333,efepe,MECHA P/MADERA BLANDA LARGA 3/8 (cant.4)
119.236.2035,mecha,,7/16,,,,imperial,,,7744.848408333334,efepe,MECHA P/MADERA BLANDA LARGA 7/16 (cant.4)
119.236.2036,mecha,,1/2,,,,imperial,,,8287.393225,efepe,MECHA P/MADERA BLANDA LARGA 1/2 (cant.4)
119.236.2037,mecha,,9/16,,,,imperial,,,9915.027683333334,efepe,MECHA P/MADERA BLANDA LARGA 9/16 (cant.3)
119.236.2038,mecha,,5/8,,,,imperial,,,11018.981091666668,efepe,MECHA P/MADERA BLANDA LARGA 5/8 (cant.2)
119.236.2040,mecha,,3/4,,,,imperial,,,14506.527883333334,efepe,MECHA P/MADERA BLANDA LARGA 3/4 (cant.2)
119.236.2042,mecha,,7/8,,,,imperial,,,17428.161308333332,efepe,MECHA P/MADERA BLANDA LARGA 7/8 (cant.2)
119.236.2043,mecha,,1,,,,métrico,,,20192.971941666667,efepe,MECHA P/MADERA BLANDA LARGA 1 (cant.2)
119.236.2065,mecha,,5,,85,,métrico,,,1231.7766333333334,efepe,MECHA 3 PUNTAS P/MADERA  5X85 (cant.4)
119.236.2066,mecha,,6,,90,,métrico,,,1344.3962166666668,efepe,MECHA 3 PUNTAS P/MADERA  6X90 (cant.4)
119.236.2068,mecha,,8,,110,,métrico,,,1668.7406,efepe,MECHA 3 PUNTAS P/MADERA  8X110 (cant.4)
119.236.2070,mecha,,10,,120,,métrico,,,2066.569266666667,efepe,MECHA 3 PUNTAS P/MADERA 10X120 (cant.4)
119.236.2072,mecha,,12,,140,,métrico,,,3463.896683333333,efepe,MECHA 3 PUNTAS P/MADERA 12X140 (cant.4)
119.236.2074,mecha,,14,,160,,métrico,,,3759.241525,efepe,MECHA 3 PUNTAS P/MADERA 14X160 (cant.2)
119.236.2076,mecha,,16,,180,,métrico,,,6750.417525,efepe,MECHA 3 PUNTAS P/MADERA 16X180 (cant.2)
119.236.2080,mecha,,20,,200,,métrico,,,9742.156625,efepe,MECHA 3 PUNTAS P/MADERA 20X200 (cant.2)
119.236.2085,mecha,plana,1/4,,,,imperial,,natural,2252.954675,efepe,MECHA P/MADERA PLANA 1/4 (cant.4)
119.236.2086,mecha,plana,5/16,,,,imperial,,natural,2335.730058333333,efepe,MECHA P/MADERA PLANA 5/16 (cant.4)
119.236.2087,mecha,plana,3/8,,,,imperial,,natural,2335.730058333333,efepe,MECHA P/MADERA PLANA 3/8 (cant.4)
119.236.2088,mecha,plana,7/16,,,,imperial,,natural,3162.357758333333,efepe,MECHA P/MADERA PLANA 7/16 (cant.4)
119.236.2089,mecha,plana,9/16,,,,imperial,,natural,3679.281616666666,efepe,MECHA P/MADERA PLANA 9/16 (cant.4)
119.236.2090,mecha,plana,19/32,,,,imperial,,natural,3679.281616666666,efepe,MECHA P/MADERA PLANA 19/32 (cant.4)
119.236.2091,mecha,plana,5/8,,,,imperial,,natural,3679.281616666666,efepe,MECHA P/MADERA PLANA 5/8 (cant.4)
119.236.2092,mecha,plana,13/16,,,,imperial,,natural,4319.805475,efepe,MECHA P/MADERA PLANA 13/16 (cant.4)
119.236.2093,mecha,plana,7/8,,,,imperial,,natural,4526.462408333334,efepe,MECHA P/MADERA PLANA 7/8 (cant.4)
119.236.2094,mecha,plana,15/16,,,,imperial,,natural,4815.894725,efepe,MECHA P/MADERA PLANA 15/16 (cant.4)
119.236.2095,mecha,plana,1,,,,métrico,,natural,4940.33935,efepe,MECHA P/MADERA PLANA 1 (cant.4)
119.236.2096,mecha,plana,1/32,,,,imperial,,natural,5043.667808333334,efepe,MECHA P/MADERA PLANA 1-1/32 (cant.2)
119.236.2097,mecha,plana,1.3/8,,,,imperial,,natural,5850.024,efepe,MECHA P/MADERA PLANA 1.3/8 (cant.2)
119.236.2098,mecha,plana,1/2,13,,,imperial,,natural,3415.4702583333333,efepe,MECHA P/MADERA PLANA 1/2 - 13mm (cant.4)
119.236.2099,mecha,plana,3/4,,,,imperial,,natural,3973.781825,efepe,MECHA P/MADERA PLANA 3/4 (cant.4)
119.236.2101,mecha,,3/16,,,,imperial,,,7111.092508333334,efepe,MECHA P/MADERA CORTA 3/16 (cant.6)
119.236.2102,mecha,,1/4,,,,imperial,,,7398.008691666667,efepe,MECHA P/MADERA CORTA 1/4 (cant.6)
119.236.2103,mecha,,5/16,,,,imperial,,,7350.535633333333,efepe,MECHA P/MADERA CORTA 5/16 (cant.6)
119.236.2104,mecha,,3/8,,,,imperial,,,7781.855683333334,efepe,MECHA P/MADERA CORTA 3/8 (cant.4)
119.236.2105,mecha,,7/16,,,,imperial,,,8497.844725,efepe,MECHA P/MADERA CORTA 7/16 (cant.4)
119.236.2106,mecha,,1/2,,,,imperial,,,9166.570441666669,efepe,MECHA P/MADERA CORTA 1/2 (cant.4)
119.236.2107,mecha,,9/16,,,,imperial,,,9854.742358333331,efepe,MECHA P/MADERA CORTA 9/16 (cant.4)
119.236.2108,mecha,,5/8,,,,imperial,,,10143.5476,efepe,MECHA P/MADERA CORTA 5/8 (cant.4)
119.236.2109,mecha,,11/16,,,,imperial,,,11935.31895,efepe,MECHA P/MADERA CORTA 11/16 (cant.3)
119.236.2110,mecha,,3/4,,,,imperial,,,12261.69835,efepe,MECHA P/MADERA CORTA 3/4 (cant.3)
119.236.2111,mecha,,13/16,,,,imperial,,,14426.264116666667,efepe,MECHA P/MADERA CORTA 13/16 (cant.3)
119.236.2112,mecha,,7/8,,,,imperial,,,14956.723358333336,efepe,MECHA P/MADERA CORTA 7/8 (cant.2)
119.236.2113,mecha,,1,,,,métrico,,,14956.722833333331,efepe,MECHA P/MADERA CORTA 1 (cant.2)
119.236.2115,mecha,,14.00,,,,métrico,,,11072.072116666668,efepe,MECHA BIASSONI CORTA  14.00 (ESPECIAL)
119.236.2116,mecha,,17,,,,métrico,,,11935.318433333334,efepe,MECHA BIASSONI CORTA  17  (ESPECIAL)
119.236.2117,mecha,,11/16,,,,imperial,,,11935.31895,efepe,MECHA BIASSONI CORTA  11/16 (ESPECIAL) NCA
119.236.2151,mecha,,5/16,,,,imperial,,,8006.922566666667,efepe,MECHA TALADRO ELECT.CORTA 5/16 (cant.6)
119.236.2152,mecha,,3/8,,,,imperial,,,8543.096841666667,efepe,MECHA TALADRO ELECT.CORTA 3/8 (cant.4)
119.236.2153,mecha,,7/16,,,,imperial,,,9257.577475,efepe,MECHA TALADRO ELECT.CORTA 7/16 (cant.6)
119.236.2154,mecha,,1/2,,,,imperial,,,9408.417866666668,efepe,MECHA TALADRO ELECT.CORTA 1/2 (cant.4)
119.236.2155,mecha,,5/16,,,,imperial,,,8320.83305,efepe,MECHA P/MADERA DURA TALADRO ELC 5/16 E/CORTA (cant.6)
119.236.2156,mecha,,3/8,,,,imperial,,,8818.137991666666,efepe,MECHA P/MADERA DURA TALADRO ELC 3/8 E/CORTA (cant.4)
119.236.2159,mecha,,11/16,,,,imperial,,,14580.661591666663,efepe,MECHA TALADRO ELECT.CORTA 11/16 (cant.3)
119.236.2165,mecha,,14,,,,métrico,,,9854.005183333333,efepe,MECHA TALADRO ELECT.CORTA 14 (cant.4)
119.236.2166,mecha,,9/16,,,,imperial,,,9854.005183333333,efepe,MECHA TALADRO ELECT.CORTA 9/16 (cant.4)
119.236.2167,mecha,,17,,,,métrico,,,14604.987708333334,efepe,MECHA TALADRO ELECT.CORTA 17 (cant.3)
119.236.2168,mecha,,5/8,,,,imperial,,,10549.441741666667,efepe,MECHA TALADRO ELECT.CORTA 5/8 (cant.4)
119.236.2201,mecha,,3/16,,,,imperial,,,7857.418308333334,efepe,MECHA P/MADERA LARGA 3/16 (cant.6)
119.236.2202,mecha,,1/4,,,,imperial,,,8250.18845,efepe,MECHA P/MADERA LARGA 1/4 (cant.4)
119.236.2203,mecha,,5/16,,,,imperial,,,7541.105233333333,efepe,MECHA P/MADERA LARGA 5/16 (cant.4)
119.236.2204,mecha,,3/8,,,,imperial,,,7950.796908333334,efepe,MECHA P/MADERA LARGA 3/8 (cant.4)
119.236.2205,mecha,,7/16,,,,imperial,,,8681.869991666666,efepe,MECHA P/MADERA LARGA 7/16 (cant.4)
119.236.2206,mecha,,1/2,,,,imperial,,,9221.375783333331,efepe,MECHA P/MADERA LARGA 1/2 (cant.4)
119.236.2207,mecha,,9/16,,,,imperial,,,10539.181333333334,efepe,MECHA P/MADERA LARGA 9/16 (cant.4)
119.236.2208,mecha,,5/8,,,,imperial,,,11621.464266666668,efepe,MECHA P/MADERA LARGA 5/8 (cant.4) BIASSONI
119.236.2209,mecha,,11/16,,,,imperial,,,13671.834191666669,efepe,MECHA P/MADERA LARGA 11/16 (cant.3)
119.236.2210,mecha,,3/4,,,,imperial,,,13748.455983333331,efepe,MECHA P/MADERA LARGA 3/4 (cant.3) BIASSONI
